"","sex","tissue","comparison","direction","gene","lfc","padj","logpadj"
"873","female","gonad","eggs vs. chicks","chicks","BRD7",0.152356520159123,0.0689356373395771,1.16155620481696
"874","female","gonad","eggs vs. chicks","chicks","PSME3",0.150441775302295,0.042293456507061,1.37372681992286
"875","female","gonad","eggs vs. chicks","chicks","VPS26B",0.143775899500613,0.084466611203176,1.07331492934386
"876","female","gonad","eggs vs. chicks","chicks","UBQLN4",0.143023690824795,0.0466322218942858,1.33131389114129
"877","female","gonad","eggs vs. chicks","chicks","XRN2",0.136739130127363,0.028581389189929,1.54391666627779
"878","female","gonad","eggs vs. chicks","chicks","ARF6",0.133419815196339,0.0895098469632928,1.04812918539263
"879","female","gonad","eggs vs. chicks","chicks","PTBP1",0.129248641242766,0.0943165370978458,1.02541215306676
"880","female","gonad","eggs vs. chicks","chicks","STAU1",0.116470648116984,0.0833275846280355,1.07921120665291
"881","female","gonad","eggs vs. chicks","chicks","CAPRIN1",0.115947013179634,0.0306328636477001,1.51381240220545
"882","female","gonad","eggs vs. chicks","chicks","UBAC1",0.113100833810174,0.0736370385869251,1.13290368555665
"883","female","gonad","eggs vs. chicks","eggs","FMR1",-0.117962303070035,0.0578094536984185,1.23800113470521
"884","female","gonad","eggs vs. chicks","eggs","DNAJA2",-0.131157533715542,0.0939929335257957,1.02690479582704
"885","female","gonad","eggs vs. chicks","eggs","MAPK14",-0.136444695669976,0.0528609686109829,1.27686488322945
"886","female","gonad","eggs vs. chicks","eggs","RAB27A",-0.143773756140692,0.0903960578577903,1.04385050855051
"887","female","gonad","eggs vs. chicks","eggs","KPNA4",-0.146901919343123,0.0683075566073104,1.16553124930055
"888","female","gonad","eggs vs. chicks","eggs","PCGF6",-0.147355936189629,0.0737741728025561,1.13209565135426
"889","female","gonad","eggs vs. chicks","eggs","ARMC1",-0.148052703037413,0.0822665262180278,1.08477684080239
"890","female","gonad","eggs vs. chicks","eggs","MORF4L1",-0.148788255526271,0.0629246422746617,1.20117924472806
"891","female","gonad","eggs vs. chicks","eggs","BTAF1",-0.152868142256402,0.0560727112351252,1.25124844432978
"892","female","gonad","eggs vs. chicks","eggs","RTF1",-0.153898351691502,0.0718705790298591,1.14344885620824
"893","female","gonad","eggs vs. chicks","eggs","SNX6",-0.15452572437155,0.0480647897694622,1.31817295290797
"894","female","gonad","eggs vs. chicks","eggs","UBE3C",-0.156149537850378,0.07290970642133,1.13721465049395
"895","female","gonad","eggs vs. chicks","eggs","RIOK3",-0.158923004911287,0.0913053152376248,1.03950393975837
"896","female","gonad","eggs vs. chicks","eggs","CSTF1",-0.160592653760074,0.0428391578570017,1.36815907522702
"897","female","gonad","eggs vs. chicks","eggs","ACOX1",-0.162039074377058,0.0787135515718651,1.10395049170407
"898","female","gonad","eggs vs. chicks","eggs","HERPUD2",-0.163104787239854,0.0817779603423105,1.08736372556361
"899","female","gonad","eggs vs. chicks","eggs","LOC423499",-0.16370263192735,0.0277228587031643,1.55716198852645
"900","female","gonad","eggs vs. chicks","eggs","CEP76",-0.164107899871094,0.0850685648509603,1.07023089389741
"901","female","gonad","eggs vs. chicks","eggs","AKAP17A",-0.164719091474666,0.0599024967572761,1.22255507568565
"902","female","gonad","eggs vs. chicks","eggs","PHF14",-0.164722121977199,0.0475400899790896,1.32294000061825
"903","female","gonad","eggs vs. chicks","eggs","ZSWIM6",-0.165333456695025,0.0806176782957163,1.09356971322685
"904","female","gonad","eggs vs. chicks","eggs","RP11-295P9.13",-0.165972472205868,0.0795474484583461,1.09937374610203
"905","female","gonad","eggs vs. chicks","eggs","FAN1",-0.168767236193501,0.0973154543713092,1.01181818526899
"906","female","gonad","eggs vs. chicks","eggs","PPHLN1",-0.168794894874058,0.0731459618741894,1.13580964471522
"907","female","gonad","eggs vs. chicks","eggs","USP16",-0.169827824156941,0.0972324925574055,1.0121885809554
"908","female","gonad","eggs vs. chicks","eggs","MAP2K4",-0.169976650070377,0.0786175402376395,1.10448054838074
"909","female","gonad","eggs vs. chicks","eggs","EML1",-0.170006048616757,0.0990067580151436,1.00433516026593
"910","female","gonad","eggs vs. chicks","eggs","PPP2R5E",-0.171154248784759,0.0124381493741541,1.90524423189447
"911","female","gonad","eggs vs. chicks","eggs","TSPAN9",-0.1714157856427,0.0888549305612839,1.05131846818343
"912","female","gonad","eggs vs. chicks","eggs","PPP4R1",-0.172022678393846,0.0490290462036058,1.30954655530654
"913","female","gonad","eggs vs. chicks","eggs","SLC30A9",-0.172804715059207,0.0881368933456924,1.0548422615933
"914","female","gonad","eggs vs. chicks","eggs","ANAPC16",-0.173355944457568,0.0752304872570912,1.12360612530854
"915","female","gonad","eggs vs. chicks","eggs","RAB18",-0.173914391668035,0.0396959216976293,1.40125410974057
"916","female","gonad","eggs vs. chicks","eggs","MARK1",-0.174057910157323,0.0657105281554946,1.18236504210647
"917","female","gonad","eggs vs. chicks","eggs","SRP14",-0.174619103077003,0.0475400899790896,1.32294000061825
"918","female","gonad","eggs vs. chicks","eggs","PEX3",-0.176810045978504,0.0574850454970691,1.24044512057661
"919","female","gonad","eggs vs. chicks","eggs","LOC419404",-0.17745391482586,0.0942672873107295,1.02563899024468
"920","female","gonad","eggs vs. chicks","eggs","SHOC2",-0.178096071368181,0.0280294981059196,1.55238467861435
"921","female","gonad","eggs vs. chicks","eggs","CNBP",-0.17814965905391,0.0324401405107794,1.48891727335965
"922","female","gonad","eggs vs. chicks","eggs","RP11-598P20.5",-0.178202629492634,0.0221253094503228,1.65511064643227
"923","female","gonad","eggs vs. chicks","eggs","AKT1",-0.178251765324712,0.0554384851812178,1.25618864503453
"924","female","gonad","eggs vs. chicks","eggs","EXOC1",-0.178855126560425,0.0473190044969499,1.32496440068885
"925","female","gonad","eggs vs. chicks","eggs","COG3",-0.17899393480268,0.0869748865221136,1.06060612921276
"926","female","gonad","eggs vs. chicks","eggs","ATXN3",-0.179141191547487,0.0877929692756108,1.05654026230649
"927","female","gonad","eggs vs. chicks","eggs","EIF5",-0.179317270726859,0.0189412059754111,1.72259237317896
"928","female","gonad","eggs vs. chicks","eggs","PRKAA1",-0.180831759011778,0.0537779815452003,1.2693955022286
"929","female","gonad","eggs vs. chicks","eggs","GPCPD1",-0.183698029305078,0.0689356373395771,1.16155620481696
"930","female","gonad","eggs vs. chicks","eggs","DCAF6",-0.184456140719876,0.0941107900564378,1.02636058068193
"931","female","gonad","eggs vs. chicks","eggs","SMARCB1",-0.184612322735226,0.0925237615761823,1.03374671919399
"932","female","gonad","eggs vs. chicks","eggs","DNAJC19",-0.184683772318154,0.0632405257375527,1.19900452830389
"933","female","gonad","eggs vs. chicks","eggs","STX2",-0.185574252345036,0.055032978569744,1.25937698107587
"934","female","gonad","eggs vs. chicks","eggs","ACTR3",-0.185707431191222,0.0627159292117702,1.2026221387522
"935","female","gonad","eggs vs. chicks","eggs","RAB22A",-0.186971894755854,0.0836076263628085,1.07775410609899
"936","female","gonad","eggs vs. chicks","eggs","PIGB",-0.187329163342219,0.0300819843237469,1.52169351939589
"937","female","gonad","eggs vs. chicks","eggs","AKR1A1",-0.187889170498273,0.0950656124679702,1.02197654947828
"938","female","gonad","eggs vs. chicks","eggs","HPRT1",-0.189559966194506,0.0748332957485593,1.12590512750323
"939","female","gonad","eggs vs. chicks","eggs","KRIT1",-0.190029588873529,0.0479908824444367,1.318841264295
"940","female","gonad","eggs vs. chicks","eggs","DUSP3",-0.190525580662793,0.0850685648509603,1.07023089389741
"941","female","gonad","eggs vs. chicks","eggs","SWAP70",-0.191080613265022,0.028363345599328,1.54724254324812
"942","female","gonad","eggs vs. chicks","eggs","IP6K2",-0.191422852342366,0.0319139713899332,1.4960191486296
"943","female","gonad","eggs vs. chicks","eggs","MIOS",-0.191972089363661,0.0305169231545248,1.51545925591941
"944","female","gonad","eggs vs. chicks","eggs","NCOA7",-0.193649437853874,0.042255325957168,1.37411854380227
"945","female","gonad","eggs vs. chicks","eggs","COG2",-0.193711803285045,0.0347865675065891,1.45858842225821
"946","female","gonad","eggs vs. chicks","eggs","CLIP4",-0.194235630160595,0.099723890468487,1.00120078696692
"947","female","gonad","eggs vs. chicks","eggs","GABPB1",-0.194447393764742,0.0275533061881991,1.55982628163465
"948","female","gonad","eggs vs. chicks","eggs","ATG5",-0.194996159404792,0.0850685648509603,1.07023089389741
"949","female","gonad","eggs vs. chicks","eggs","RRAGD",-0.195250944636194,0.0411027428636385,1.38612919586612
"950","female","gonad","eggs vs. chicks","eggs","PDCD10",-0.196260257198364,0.0903960578577903,1.04385050855051
"951","female","gonad","eggs vs. chicks","eggs","PLA2G7",-0.196740098697498,0.0305169231545248,1.51545925591941
"952","female","gonad","eggs vs. chicks","eggs","AGTRAP",-0.198293151438981,0.0737961188372506,1.13196647844646
"953","female","gonad","eggs vs. chicks","eggs","NOP14",-0.198584674630482,0.0625123397523366,1.20403424573786
"954","female","gonad","eggs vs. chicks","eggs","HEATR3",-0.198589352682576,0.0362115017176257,1.44115346429774
"955","female","gonad","eggs vs. chicks","eggs","REV1",-0.198685312875492,0.0155724641499403,1.80764266026124
"956","female","gonad","eggs vs. chicks","eggs","CD164",-0.199630771628124,0.0309360748520139,1.50953479012761
"957","female","gonad","eggs vs. chicks","eggs","SUN1",-0.199635657459906,0.0319089515684306,1.49608746517426
"958","female","gonad","eggs vs. chicks","eggs","PPM1F",-0.201948361087017,0.0657105281554946,1.18236504210647
"959","female","gonad","eggs vs. chicks","eggs","PNPLA8",-0.202556533486797,0.0685084680696395,1.16425574371023
"960","female","gonad","eggs vs. chicks","eggs","RNF141",-0.204400240579361,0.0355912416720344,1.44865686049556
"961","female","gonad","eggs vs. chicks","eggs","ARIH2",-0.204794490386686,0.0226524908430033,1.6448840364814
"962","female","gonad","eggs vs. chicks","eggs","PIK3CA",-0.205283940989613,0.0715585446339164,1.14533850074702
"963","female","gonad","eggs vs. chicks","eggs","AGGF1",-0.205557612765644,0.0414070942299366,1.38292524532913
"964","female","gonad","eggs vs. chicks","eggs","MAP2",-0.205585707116501,0.0850685648509603,1.07023089389741
"965","female","gonad","eggs vs. chicks","eggs","LOC107057567",-0.206132362487664,0.0273545778340895,1.56296998334457
"966","female","gonad","eggs vs. chicks","eggs","EED",-0.206174539255883,0.0850685648509603,1.07023089389741
"967","female","gonad","eggs vs. chicks","eggs","C18ORF21",-0.209010644652585,0.0752304872570912,1.12360612530854
"968","female","gonad","eggs vs. chicks","eggs","IFT22",-0.209364350420054,0.0888549305612839,1.05131846818343
"969","female","gonad","eggs vs. chicks","eggs","FAM73A",-0.209896331510137,0.090046965402878,1.04553091839127
"970","female","gonad","eggs vs. chicks","eggs","SESN1",-0.212115984421288,0.0569578513307349,1.24444640232075
"971","female","gonad","eggs vs. chicks","eggs","TAX1BP1",-0.213056063492951,0.0120918127601789,1.91750858642398
"972","female","gonad","eggs vs. chicks","eggs","SLC25A46",-0.214312049101854,0.0841580385983454,1.07490439481393
"973","female","gonad","eggs vs. chicks","eggs","C24H11ORF57",-0.215149939642863,0.0918587849400552,1.03687930350028
"974","female","gonad","eggs vs. chicks","eggs","C15H12ORF49",-0.215295002163837,0.0272899328393968,1.56399753312876
"975","female","gonad","eggs vs. chicks","eggs","VPS50",-0.21562407111612,0.0727378033324773,1.13823981869221
"976","female","gonad","eggs vs. chicks","eggs","SEPT2L",-0.215639048704877,0.0979230915217781,1.00911488390711
"977","female","gonad","eggs vs. chicks","eggs","SECISBP2",-0.216152993016222,0.0365974469573307,1.43654920998855
"978","female","gonad","eggs vs. chicks","eggs","TBC1D12",-0.216300346478281,0.0702607354074094,1.15328730883223
"979","female","gonad","eggs vs. chicks","eggs","CAMSAP2",-0.216627400174977,0.0351816317870082,1.45368402105655
"980","female","gonad","eggs vs. chicks","eggs","NOC3L",-0.216723733979703,0.0681662549764459,1.16643056529069
"981","female","gonad","eggs vs. chicks","eggs","PHACTR2",-0.216961549471646,0.0867398829991099,1.06178116799398
"982","female","gonad","eggs vs. chicks","eggs","LOC416106",-0.217726179568869,0.0438293540846815,1.35823492951774
"983","female","gonad","eggs vs. chicks","eggs","LOC420860",-0.218801436307313,0.0296982135198564,1.52726967464924
"984","female","gonad","eggs vs. chicks","eggs","VPS37A",-0.219110850396088,0.0503365182046637,1.29811682805658
"985","female","gonad","eggs vs. chicks","eggs","PKNOX1",-0.219289250432773,0.099723890468487,1.00120078696692
"986","female","gonad","eggs vs. chicks","eggs","LOC107049068",-0.219854709755059,0.0973154543713092,1.01181818526899
"987","female","gonad","eggs vs. chicks","eggs","GCC2",-0.220881554683766,0.0841361027003352,1.07501760896912
"988","female","gonad","eggs vs. chicks","eggs","UBE2G1",-0.221532261768624,0.0174381197968121,1.75850034313563
"989","female","gonad","eggs vs. chicks","eggs","RHOBTB1",-0.22167896476085,0.0935536326197969,1.02893934449638
"990","female","gonad","eggs vs. chicks","eggs","UBE2E3",-0.222020558495923,0.021653381959063,1.66447426321581
"991","female","gonad","eggs vs. chicks","eggs","ICK",-0.222044537276198,0.0406673767180615,1.39075384120777
"992","female","gonad","eggs vs. chicks","eggs","PTTG1IP",-0.222634780938061,0.0272899328393968,1.56399753312876
"993","female","gonad","eggs vs. chicks","eggs","BRCC3",-0.222944455400258,0.0431298207213658,1.36522234709132
"994","female","gonad","eggs vs. chicks","eggs","THOC2",-0.222958916366302,0.00975761431333798,2.01065635212859
"995","female","gonad","eggs vs. chicks","eggs","SLC12A2",-0.223138144773529,0.0759323209887129,1.11957332503733
"996","female","gonad","eggs vs. chicks","eggs","RBPJ",-0.223674549531627,0.0639524766325672,1.19414263231073
"997","female","gonad","eggs vs. chicks","eggs","CUL3",-0.223925681949479,0.0198398813524068,1.70246092936677
"998","female","gonad","eggs vs. chicks","eggs","CASP2",-0.223930549624355,0.0157398173051499,1.80300031288075
"999","female","gonad","eggs vs. chicks","eggs","PPFIA1",-0.224137028058315,0.0836076263628085,1.07775410609899
"1000","female","gonad","eggs vs. chicks","eggs","MTRF1L",-0.224791495018733,0.0275533061881991,1.55982628163465
"1001","female","gonad","eggs vs. chicks","eggs","RECK",-0.225606979059854,0.0601798403734166,1.22054896855733
"1002","female","gonad","eggs vs. chicks","eggs","SNX2",-0.225638608243071,0.0578208710613484,1.23791537004538
"1003","female","gonad","eggs vs. chicks","eggs","CDC16",-0.225647807230681,0.0327718119784453,1.48449954548108
"1004","female","gonad","eggs vs. chicks","eggs","RP11-512M8.5",-0.226534719537038,0.029053020463862,1.53680871000008
"1005","female","gonad","eggs vs. chicks","eggs","CCDC93",-0.228925253122615,0.0365974469573307,1.43654920998855
"1006","female","gonad","eggs vs. chicks","eggs","TAX1BP3",-0.22923190933974,0.0526673230809254,1.27845875494282
"1007","female","gonad","eggs vs. chicks","eggs","NOL10",-0.229367239630092,0.0821433982855569,1.08542733427836
"1008","female","gonad","eggs vs. chicks","eggs","PPP1R12A",-0.229545010525938,0.0626592796375167,1.20301460229264
"1009","female","gonad","eggs vs. chicks","eggs","TRPC1",-0.229668997419966,0.07290970642133,1.13721465049395
"1010","female","gonad","eggs vs. chicks","eggs","DOCK9",-0.230139450422482,0.0949931795720442,1.02230757555915
"1011","female","gonad","eggs vs. chicks","eggs","TTC8",-0.230192431880586,0.0287614317939733,1.54118949781823
"1012","female","gonad","eggs vs. chicks","eggs","EAPP",-0.230937417254393,0.0190366476350955,1.72040952873334
"1013","female","gonad","eggs vs. chicks","eggs","CROT",-0.231134614001281,0.0177107065751315,1.75176411212673
"1014","female","gonad","eggs vs. chicks","eggs","SNAP23",-0.231242442423768,0.0611445374385512,1.21364233611359
"1015","female","gonad","eggs vs. chicks","eggs","TBC1D23",-0.2318048189079,0.0137926273513952,1.8603529973827
