"","sex","tissue","treatment","gene","samples","counts"
"310","female","gonad","n5","ARHGAP32","d.s008.y.blk_male_gonad_n5",NA
"311","female","gonad","n5","ARHGAP32","d.s047.blk.o_male_gonad_n5",NA
"312","female","gonad","n9","ARHGAP32","g.s.blk.d_male_gonad_n9",NA
"313","female","gonad","lay","ARHGAP32","g.s.blk.y_male_gonad_lay",NA
"314","female","gonad","lay","ARHGAP32","g.s043.pu.blk_male_gonad_lay",NA
"315","female","gonad","bldg","ARHGAP32","g104.w82.x_male_gonad_bldg",NA
"316","female","gonad","hatch","ARHGAP32","g114.w83.x_male_gonad_hatch.NYNO",NA
"317","female","gonad","inc.d17","ARHGAP32","g130.y81.x_male_gonad_inc.d17",NA
"318","female","gonad","inc.d17","ARHGAP32","g143.blu32.x_male_gonad_inc.d17",NA
"319","female","gonad","inc.d3","ARHGAP32","g146.blu51_male_gonad_inc.d3",NA
"320","female","gonad","inc.d3","ARHGAP32","g20.w106.x_male_gonad_inc.d3",NA
"321","female","gonad","bldg","ARHGAP32","g52.blu58_male_gonad_bldg",NA
"322","female","gonad","hatch","ARHGAP32","g53.y84_male_gonad_hatch",NA
"323","female","gonad","lay","ARHGAP32","o.s.w.r_male_gonad_lay",NA
"324","female","gonad","n5","ARHGAP32","o152.o120.w42_male_gonad_n5",NA
"325","female","gonad","hatch","ARHGAP32","o39.y77.x_male_gonad_hatch",NA
"326","female","gonad","hatch","ARHGAP32","o44.blu26.x_male_gonad_hatch",NA
"327","female","gonad","inc.d3","ARHGAP32","o48.r197.x_male_gonad_inc.d3",NA
"328","female","gonad","inc.d9","ARHGAP32","o49.x_male_gonad_inc.d9",NA
"329","female","gonad","inc.d9","ARHGAP32","o57.g59_male_gonad_inc.d9",NA
"330","female","gonad","lay","ARHGAP32","pk.s238.blk.w_male_gonad_lay",NA
"331","female","gonad","lay","ARHGAP32","pk.w.s141.o_male_gonad_lay",NA
"332","female","gonad","lay","ARHGAP32","r.s005.pk.blk_male_gonad_lay",NA
"333","female","gonad","bldg","ARHGAP32","r.s059.d.o_male_gonad_bldg",NA
"334","female","gonad","lay","ARHGAP32","r.s116.blk.pu_male_gonad_lay",NA
"335","female","gonad","n9","ARHGAP32","r.y.s007.blk_male_gonad_n9",NA
"336","female","gonad","inc.d17","ARHGAP32","r176.blu54_male_gonad_inc.d17",NA
"337","female","gonad","lay","ARHGAP32","r190.o43.x_male_gonad_lay",NA
"338","female","gonad","n9","ARHGAP32","r195.x_male_gonad_n9",NA
"339","female","gonad","n9","ARHGAP32","r37.w100.x_male_gonad_n9",NA
"340","female","gonad","hatch","ARHGAP32","r41.w99.x_male_gonad_hatch",NA
"341","female","gonad","inc.d9","ARHGAP32","r45.X_male_gonad_inc.d9",NA
"342","female","gonad","hatch","ARHGAP32","r72.y83.x_male_gonad_hatch",NA
"343","female","gonad","bldg","ARHGAP32","s.pu148.blk.r_male_gonad_bldg",NA
"344","female","gonad","bldg","ARHGAP32","s065.l.d.o_male_gonad_bldg",NA
"345","female","gonad","bldg","ARHGAP32","s066.l.d.r_male_gonad_bldg",NA
"346","female","gonad","lay","ARHGAP32","s150.w.g.blk_male_gonad_lay",NA
"347","female","gonad","n9","ARHGAP32","s187.l.o.r_male_gonad_n9",NA
"348","female","gonad","lay","ARHGAP32","s243.blk.pk.r_male_gonad_lay",NA
"349","female","gonad","inc.d9","ARHGAP32","w34.x_male_gonad_inc.d9",NA
"350","female","gonad","control","ARHGAP32","x.blk.blk.ATLAS_male_gonad_control",NA
"351","female","gonad","n9","ARHGAP32","x.blk16_male_gonad_n9.NYNO",NA
"352","female","gonad","inc.d9","ARHGAP32","x.blu106.o153_male_gonad_inc.d9.NYNO",NA
"353","female","gonad","inc.d17","ARHGAP32","x.blu117.w89_male_gonad_inc.d17",NA
"354","female","gonad","n9","ARHGAP32","x.blu23.w14_male_gonad_n9",NA
"355","female","gonad","n5","ARHGAP32","x.blu30_male_gonad_n5",NA
"356","female","gonad","inc.d3","ARHGAP32","x.blu42.o28_male_gonad_inc.d3",NA
"357","female","gonad","control","ARHGAP32","x.g.ATLAS_male_gonad_control",NA
"358","female","gonad","control","ARHGAP32","x.g.g.ATLAS_male_gonad_control",NA
"359","female","gonad","control","ARHGAP32","x.g.g.g.ATLAS_male_gonad_control",NA
"360","female","gonad","inc.d9","ARHGAP32","x.g13.w109_male_gonad_inc.d9",NA
"361","female","gonad","inc.d17","ARHGAP32","x.g14.w199_male_gonad_inc.d17",NA
"362","female","gonad","inc.d3","ARHGAP32","x.g147.blu28_male_gonad_inc.d3",NA
"363","female","gonad","hatch","ARHGAP32","x.g70_male_gonad_hatch",NA
"364","female","gonad","hatch","ARHGAP32","x.o160.w102_male_gonad_hatch",NA
"365","female","gonad","inc.d3","ARHGAP32","x.o163.w101_male_gonad_inc.d3",NA
"366","female","gonad","n5","ARHGAP32","x.o164.w123_male_gonad_n5",NA
"367","female","gonad","n9","ARHGAP32","x.o2_male_gonad_n9",NA
"368","female","gonad","bldg","ARHGAP32","x.o30.g134_male_gonad_bldg",NA
"369","female","gonad","inc.d9","ARHGAP32","x.o47.y82_male_gonad_inc.d9",NA
"370","female","gonad","n5","ARHGAP32","x.o68_male_gonad_n5",NA
"371","female","gonad","hatch","ARHGAP32","x.r178_male_gonad_hatch",NA
"372","female","gonad","n5","ARHGAP32","x.r181_male_gonad_n5",NA
"373","female","gonad","inc.d17","ARHGAP32","x.r29.w96_male_gonad_inc.d17",NA
"374","female","gonad","inc.d3","ARHGAP32","x.r64.g140_male_gonad_inc.d3",NA
"375","female","gonad","bldg","ARHGAP32","x.r67.blu35_male_gonad_bldg",NA
"376","female","gonad","inc.d9","ARHGAP32","x.w192.o157_male_gonad_inc.d9",NA
"377","female","gonad","control","ARHGAP32","x.y.s.ATLAS_male_gonad_control",NA
"378","female","gonad","inc.d17","ARHGAP32","x.y132.w76_male_gonad_inc.d17",NA
"379","female","gonad","inc.d9","ARHGAP32","x.y141.w116_male_gonad_inc.d9",NA
"380","female","gonad","n9","ARHGAP32","y129.x_male_gonad_n9",NA
"381","female","gonad","n9","ARHGAP32","y131.w185.x_male_gonad_n9",NA
"382","female","gonad","inc.d17","ARHGAP32","y133.w77.r58_male_gonad_inc.d17",NA
"383","female","gonad","inc.d3","ARHGAP32","y149.r52.x_male_gonad_inc.d3",NA
"384","female","gonad","inc.d9","ARHGAP32","y95.g131.x_male_gonad_inc.d9",NA
"385","female","gonad","inc.d3","ARHGAP32","y98.o50.x_male_gonad_inc.d3",NA
"386","female","gonad","control","ARHGAP32","L.Blu13_male_hypothalamus_control.NYNO",NA
"387","female","gonad","control","ARHGAP32","L.G107_male_hypothalamus_control",NA
"388","female","gonad","control","ARHGAP32","L.R3_male_hypothalamus_control",NA
"389","female","gonad","control","ARHGAP32","L.R8_male_hypothalamus_control",NA
"390","female","gonad","control","ARHGAP32","L.W33_male_hypothalamus_control.NYNO",NA
"391","female","gonad","control","ARHGAP32","L.W3_male_hypothalamus_control",NA
"392","female","gonad","control","ARHGAP32","L.W4_male_hypothalamus_control",NA
"393","female","gonad","control","ARHGAP32","R.Y108.W29_male_hypothalamus_control.NYNO",NA
"394","female","gonad","n5","ARHGAP32","blk12.x_male_hypothalamus_n5.NYNO",NA
"395","female","gonad","inc.d17","ARHGAP32","blk17.x_male_hypothalamus_inc.d17",NA
"396","female","gonad","hatch","ARHGAP32","blu104.w120.x_male_hypothalamus_hatch",NA
"397","female","gonad","inc.d9","ARHGAP32","blu108.w40.o158_male_hypothalamus_inc.d9",NA
"398","female","gonad","inc.d3","ARHGAP32","blu111.w113.x_male_hypothalamus_inc.d3",NA
"399","female","gonad","inc.d17","ARHGAP32","blu113.w124.x_male_hypothalamus_inc.d17",NA
"400","female","gonad","bldg","ARHGAP32","blu114.r38.w198_male_hypothalamus_bldg",NA
"401","female","gonad","inc.d17","ARHGAP32","blu121.w91.x_male_hypothalamus_inc.d17",NA
"402","female","gonad","bldg","ARHGAP32","blu33.y88.x_male_hypothalamus_bldg",NA
"403","female","gonad","n5","ARHGAP32","blu37.r65.x_male_hypothalamus_n5",NA
"404","female","gonad","n5","ARHGAP32","blu41.y100.x_male_hypothalamus_n5.NYNO",NA
"405","female","gonad","n9","ARHGAP32","blu81.r88_male_hypothalamus_n9",NA
"406","female","gonad","n5","ARHGAP32","d.s008.y.blk_male_hypothalamus_n5",NA
"407","female","gonad","n5","ARHGAP32","d.s047.blk.o_male_hypothalamus_n5",NA
"408","female","gonad","n9","ARHGAP32","g.s.blk.d_male_hypothalamus_n9",NA
"409","female","gonad","lay","ARHGAP32","g.s.blk.y_male_hypothalamus_lay",NA
"410","female","gonad","lay","ARHGAP32","g.s043.pu.blk_male_hypothalamus_lay",NA
"411","female","gonad","bldg","ARHGAP32","g104.w82.x_male_hypothalamus_bldg",NA
"412","female","gonad","hatch","ARHGAP32","g114.w83.x_male_hypothalamus_hatch",NA
"413","female","gonad","inc.d17","ARHGAP32","g130.y81.x_male_hypothalamus_inc.d17",NA
"414","female","gonad","inc.d17","ARHGAP32","g143.blu32.x_male_hypothalamus_inc.d17",NA
"415","female","gonad","inc.d3","ARHGAP32","g146.blu51_male_hypothalamus_inc.d3.NYNO",NA
"416","female","gonad","inc.d3","ARHGAP32","g20.w106.x_male_hypothalamus_inc.d3",NA
"417","female","gonad","bldg","ARHGAP32","g52.blu58_male_hypothalamus_bldg",NA
"418","female","gonad","hatch","ARHGAP32","g53.y84_male_hypothalamus_hatch",NA
"419","female","gonad","lay","ARHGAP32","o.s.w.r_male_hypothalamus_lay",NA
"420","female","gonad","n5","ARHGAP32","o152.o120.w42_male_hypothalamus_n5",NA
"421","female","gonad","hatch","ARHGAP32","o39.y77.x_male_hypothalamus_hatch",NA
"422","female","gonad","hatch","ARHGAP32","o44.blu26.x_male_hypothalamus_hatch",NA
"423","female","gonad","inc.d3","ARHGAP32","o48.r197.x_male_hypothalamus_inc.d3",NA
"424","female","gonad","inc.d9","ARHGAP32","o49.x_male_hypothalamus_inc.d9",NA
"425","female","gonad","inc.d9","ARHGAP32","o57.g59_male_hypothalamus_inc.d9",NA
"426","female","gonad","lay","ARHGAP32","pk.s238.blk.w_male_hypothalamus_lay",NA
"427","female","gonad","lay","ARHGAP32","pk.w.s141.o_male_hypothalamus_lay",NA
"428","female","gonad","lay","ARHGAP32","r.s005.pk.blk_male_hypothalamus_lay",NA
"429","female","gonad","bldg","ARHGAP32","r.s059.d.o_male_hypothalamus_bldg",NA
"430","female","gonad","lay","ARHGAP32","r.s116.blk.pu_male_hypothalamus_lay",NA
"431","female","gonad","n9","ARHGAP32","r.y.s007.blk_male_hypothalamus_n9",NA
"432","female","gonad","inc.d17","ARHGAP32","r176.blu54_male_hypothalamus_inc.d17",NA
"433","female","gonad","lay","ARHGAP32","r190.o43.x_male_hypothalamus_lay",NA
"434","female","gonad","n9","ARHGAP32","r195.x_male_hypothalamus_n9",NA
"435","female","gonad","n9","ARHGAP32","r37.w100.x_male_hypothalamus_n9",NA
"436","female","gonad","hatch","ARHGAP32","r41.w99.x_male_hypothalamus_hatch",NA
"437","female","gonad","inc.d9","ARHGAP32","r45.x_male_hypothalamus_inc.d9",NA
"438","female","gonad","hatch","ARHGAP32","r72.y83.x_male_hypothalamus_hatch",NA
"439","female","gonad","bldg","ARHGAP32","s.pu148.blk.r_male_hypothalamus_bldg",NA
"440","female","gonad","bldg","ARHGAP32","s065.l.d.o_male_hypothalamus_bldg",NA
"441","female","gonad","bldg","ARHGAP32","s066.l.d.r_male_hypothalamus_bldg",NA
"442","female","gonad","lay","ARHGAP32","s150.w.g.blk_male_hypothalamus_lay",NA
"443","female","gonad","n9","ARHGAP32","s187.l.o.r_male_hypothalamus_n9",NA
"444","female","gonad","lay","ARHGAP32","s243.blk.pk.r_male_hypothalamus_lay",NA
"445","female","gonad","inc.d9","ARHGAP32","w34.x_male_hypothalamus_inc.d9",NA
"446","female","gonad","control","ARHGAP32","x.blk.blk.ATLAS_male_hypothalamus_control",NA
"447","female","gonad","n9","ARHGAP32","x.blk16_male_hypothalamus_n9.NYNO",NA
"448","female","gonad","inc.d9","ARHGAP32","x.blu106.o153_male_hypothalamus_inc.d9",NA
"449","female","gonad","inc.d17","ARHGAP32","x.blu117.w89_male_hypothalamus_inc.d17",NA
"450","female","gonad","n9","ARHGAP32","x.blu23.w14_male_hypothalamus_n9",NA
"451","female","gonad","n5","ARHGAP32","x.blu30_male_hypothalamus_n5",NA
"452","female","gonad","inc.d3","ARHGAP32","x.blu42.o28_male_hypothalamus_inc.d3.NYNO",NA
"453","female","gonad","control","ARHGAP32","x.g.ATLAS_male_hypothalamus_control",NA
"454","female","gonad","control","ARHGAP32","x.g.g.ATLAS_male_hypothalamus_control",NA
"455","female","gonad","inc.d9","ARHGAP32","x.g13.w109_male_hypothalamus_inc.d9",NA
"456","female","gonad","inc.d17","ARHGAP32","x.g14.w199_male_hypothalamus_inc.d17",NA
"457","female","gonad","inc.d3","ARHGAP32","x.g147.blu28_male_hypothalamus_inc.d3",NA
"458","female","gonad","hatch","ARHGAP32","x.g70_male_hypothalamus_hatch",NA
"459","female","gonad","hatch","ARHGAP32","x.o160.w102_male_hypothalamus_hatch",NA
"460","female","gonad","inc.d3","ARHGAP32","x.o163.w101_male_hypothalamus_inc.d3",NA
"461","female","gonad","n5","ARHGAP32","x.o164.w123_male_hypothalamus_n5",NA
"462","female","gonad","n9","ARHGAP32","x.o2_male_hypothalamus_n9",NA
"463","female","gonad","bldg","ARHGAP32","x.o30.g134_male_hypothalamus_bldg",NA
"464","female","gonad","inc.d9","ARHGAP32","x.o47.y82_male_hypothalamus_inc.d9",NA
"465","female","gonad","n5","ARHGAP32","x.o68_male_hypothalamus_n5",NA
"466","female","gonad","hatch","ARHGAP32","x.r178_male_hypothalamus_hatch",NA
"467","female","gonad","n5","ARHGAP32","x.r181_male_hypothalamus_n5",NA
"468","female","gonad","inc.d17","ARHGAP32","x.r29.w96_male_hypothalamus_inc.d17",NA
"469","female","gonad","inc.d3","ARHGAP32","x.r64.g140_male_hypothalamus_inc.d3",NA
"470","female","gonad","bldg","ARHGAP32","x.r67.blu35_male_hypothalamus_bldg",NA
"471","female","gonad","inc.d9","ARHGAP32","x.w192.o157_male_hypothalamus_inc.d9",NA
"472","female","gonad","inc.d17","ARHGAP32","x.y132.w76_male_hypothalamus_inc.d17",NA
"473","female","gonad","inc.d9","ARHGAP32","x.y141.w116_male_hypothalamus_inc.d9",NA
"474","female","gonad","n9","ARHGAP32","y129.x_male_hypothalamus_n9",NA
"475","female","gonad","n9","ARHGAP32","y131.w185.x_male_hypothalamus_n9",NA
"476","female","gonad","inc.d17","ARHGAP32","y133.w77.r58_male_hypothalamus_inc.d17",NA
"477","female","gonad","inc.d3","ARHGAP32","y149.r52.x_male_hypothalamus_inc.d3",NA
"478","female","gonad","inc.d9","ARHGAP32","y95.g131.x_male_hypothalamus_inc.d9",NA
"479","female","gonad","inc.d3","ARHGAP32","y98.o50.x_male_hypothalamus_inc.d3",NA
"480","female","gonad","control","ARHGAP32","L.Blu13_male_pituitary_control.NYNO",NA
"481","female","gonad","control","ARHGAP32","L.G107_male_pituitary_control",NA
"482","female","gonad","control","ARHGAP32","L.R3_male_pituitary_control.NYNO",NA
"483","female","gonad","control","ARHGAP32","L.R8_male_pituitary_control",NA
"484","female","gonad","control","ARHGAP32","L.W33_male_pituitary_control",NA
"485","female","gonad","control","ARHGAP32","L.W3_male_pituitary_control",NA
"486","female","gonad","control","ARHGAP32","L.W4_male_pituitary_control",NA
"487","female","gonad","control","ARHGAP32","R.Y108.W29_male_pituitary_control",NA
"488","female","gonad","n5","ARHGAP32","blk12.x_male_pituitary_n5",NA
"489","female","gonad","inc.d17","ARHGAP32","blk17.x_male_pituitary_inc.d17",NA
"490","female","gonad","hatch","ARHGAP32","blu104.w120.x_male_pituitary_hatch.NYNO",NA
"491","female","gonad","inc.d9","ARHGAP32","blu108.w40.o158_male_pituitary_inc.d9",NA
"492","female","gonad","inc.d3","ARHGAP32","blu111.w113.x_male_pituitary_inc.d3",NA
"493","female","gonad","inc.d17","ARHGAP32","blu113.w124.x_male_pituitary_inc.d17.NYNO",NA
"494","female","gonad","bldg","ARHGAP32","blu114.r38.w198_male_pituitary_bldg",NA
"495","female","gonad","inc.d17","ARHGAP32","blu121.w91.x_male_pituitary_inc.d17",NA
"496","female","gonad","bldg","ARHGAP32","blu33.y88.x_male_pituitary_bldg",NA
"497","female","gonad","n5","ARHGAP32","blu37.r65.x_male_pituitary_n5",NA
"498","female","gonad","n5","ARHGAP32","blu41.y100.x_male_pituitary_n5",NA
"499","female","gonad","n9","ARHGAP32","blu81.r88_male_pituitary_n9",NA
"500","female","gonad","n5","ARHGAP32","d.s008.y.blk_male_pituitary_n5",NA
"501","female","gonad","n5","ARHGAP32","d.s047.blk.o_male_pituitary_n5",NA
"502","female","gonad","n9","ARHGAP32","g.s.blk.d_male_pituitary_n9",NA
"503","female","gonad","lay","ARHGAP32","g.s.blk.y_male_pituitary_lay",NA
"504","female","gonad","lay","ARHGAP32","g.s043.pu.blk_male_pituitary_lay",NA
"505","female","gonad","bldg","ARHGAP32","g104.w82.x_male_pituitary_bldg",NA
"506","female","gonad","hatch","ARHGAP32","g114.w83.x_male_pituitary_hatch.NYNO",NA
"507","female","gonad","inc.d17","ARHGAP32","g130.y81.x_male_pituitary_inc.d17",NA
"508","female","gonad","inc.d17","ARHGAP32","g143.blu32.x_male_pituitary_inc.d17",NA
"509","female","gonad","inc.d3","ARHGAP32","g146.blu51_male_pituitary_inc.d3",NA
"510","female","gonad","inc.d3","ARHGAP32","g20.w106.x_male_pituitary_inc.d3",NA
"511","female","gonad","bldg","ARHGAP32","g52.blu58_male_pituitary_bldg",NA
"512","female","gonad","hatch","ARHGAP32","g53.y84_male_pituitary_hatch",NA
"513","female","gonad","lay","ARHGAP32","o.s.w.r_male_pituitary_lay",NA
"514","female","gonad","n5","ARHGAP32","o152.o120.w42_male_pituitary_n5",NA
"515","female","gonad","hatch","ARHGAP32","o39.y77.x_male_pituitary_hatch",NA
"516","female","gonad","hatch","ARHGAP32","o44.blu26.x_male_pituitary_hatch",NA
"517","female","gonad","inc.d3","ARHGAP32","o48.r197.x_male_pituitary_inc.d3",NA
"518","female","gonad","inc.d9","ARHGAP32","o49.x_male_pituitary_inc.d9",NA
"519","female","gonad","inc.d9","ARHGAP32","o57.g59_male_pituitary_inc.d9",NA
"520","female","gonad","lay","ARHGAP32","pk.s238.blk.w_male_pituitary_lay",NA
"521","female","gonad","lay","ARHGAP32","pk.w.s141.o_male_pituitary_lay",NA
"522","female","gonad","lay","ARHGAP32","r.s005.pk.blk_male_pituitary_lay",NA
"523","female","gonad","bldg","ARHGAP32","r.s059.d.o_male_pituitary_bldg",NA
"524","female","gonad","lay","ARHGAP32","r.s116.blk.pu_male_pituitary_lay",NA
"525","female","gonad","n9","ARHGAP32","r.y.s007.blk_male_pituitary_n9",NA
"526","female","gonad","inc.d17","ARHGAP32","r176.blu54_male_pituitary_inc.d17",NA
"527","female","gonad","lay","ARHGAP32","r190.o43.x_male_pituitary_lay",NA
"528","female","gonad","n9","ARHGAP32","r195.x_male_pituitary_n9",NA
"529","female","gonad","n9","ARHGAP32","r37.w100.x_male_pituitary_n9",NA
"530","female","gonad","hatch","ARHGAP32","r41.w99.x_male_pituitary_hatch",NA
"531","female","gonad","inc.d9","ARHGAP32","r45.X_male_pituitary_inc.d9",NA
"532","female","gonad","hatch","ARHGAP32","r72.y83.x_male_pituitary_hatch",NA
"533","female","gonad","bldg","ARHGAP32","s.pu148.blk.r_male_pituitary_bldg",NA
"534","female","gonad","bldg","ARHGAP32","s065.l.d.o_male_pituitary_bldg",NA
"535","female","gonad","bldg","ARHGAP32","s066.l.d.r_male_pituitary_bldg",NA
"536","female","gonad","lay","ARHGAP32","s150.w.g.blk_male_pituitary_lay",NA
"537","female","gonad","n9","ARHGAP32","s187.l.o.r_male_pituitary_n9",NA
"538","female","gonad","lay","ARHGAP32","s243.blk.pk.r_male_pituitary_lay",NA
"539","female","gonad","inc.d9","ARHGAP32","w34.x_male_pituitary_inc.d9",NA
"540","female","gonad","control","ARHGAP32","x.blk.blk.ATLAS_male_pituitary_control",NA
"541","female","gonad","n9","ARHGAP32","x.blk16_male_pituitary_n9",NA
"542","female","gonad","control","ARHGAP32","x.blu.o.ATLAS_male_pituitary_control",NA
"543","female","gonad","inc.d9","ARHGAP32","x.blu106.o153_male_pituitary_inc.d9.NYNO",NA
"544","female","gonad","inc.d17","ARHGAP32","x.blu117.w89_male_pituitary_inc.d17",NA
"545","female","gonad","n9","ARHGAP32","x.blu23.w14_male_pituitary_n9",NA
"546","female","gonad","n5","ARHGAP32","x.blu30_male_pituitary_n5",NA
"547","female","gonad","inc.d3","ARHGAP32","x.blu42.o28_male_pituitary_inc.d3",NA
"548","female","gonad","control","ARHGAP32","x.g.ATLAS_male_pituitary_control",NA
"549","female","gonad","control","ARHGAP32","x.g.g.ATLAS_male_pituitary_control",NA
"550","female","gonad","control","ARHGAP32","x.g.g.g.ATLAS_male_pituitary_control",NA
"551","female","gonad","inc.d9","ARHGAP32","x.g13.w109_male_pituitary_inc.d9",NA
"552","female","gonad","inc.d17","ARHGAP32","x.g14.w199_male_pituitary_inc.d17",NA
"553","female","gonad","inc.d3","ARHGAP32","x.g147.blu28_male_pituitary_inc.d3",NA
"554","female","gonad","hatch","ARHGAP32","x.g70_male_pituitary_hatch",NA
