"","sex","tissue","treatment","gene","samples","counts"
"1462","female","pituitary","m.n2","MYC","blk0.x_female_pituitary_m.n2",6.96085666967022
"1463","female","pituitary","m.inc.d9","MYC","blu63.g62_female_pituitary_m.inc.d9",6.97638407214395
"1464","female","pituitary","m.inc.d17","MYC","d.s112.blk.w_female_pituitary_m.inc.d17",7.06427924880299
"1465","female","pituitary","m.inc.d17","MYC","g.y.blk.s006_female_pituitary_m.inc.d17",7.11097397083833
"1466","female","pituitary","m.inc.d9","MYC","g73.x_female_pituitary_m.inc.d9",7.16887126745596
"1467","female","pituitary","m.inc.d17","MYC","o169.r28.x_female_pituitary_m.inc.d17",7.10352897386133
"1468","female","pituitary","m.inc.d8","MYC","p.g.blk.s040_female_pituitary_m.inc.d8",7.01540563486826
"1469","female","pituitary","m.inc.d8","MYC","pk.s055.d.l_female_pituitary_m.inc.d8",6.95202563461055
"1470","female","pituitary","m.inc.d17","MYC","s038.g.d.blk_female_pituitary_m.inc.d17",6.8928540106821
"1471","female","pituitary","m.inc.d3","MYC","s093.blk.y.d_female_pituitary_m.inc.d3",6.98677507757204
"1472","female","pituitary",NA,"MYC","s333.y.blk.pk_female_pituitary_m.hatch",7.1511829149322
"1473","female","pituitary","m.n2","MYC","x.blu96_female_pituitary_m.n2",6.66269747648858
"1474","female","pituitary","m.inc.d3","MYC","x.r180_female_pituitary_m.inc.d3",7.26150734867526
"1475","female","pituitary","m.inc.d8","MYC","x.s188_female_pituitary_m.inc.d8",6.89452632266123
"1476","female","pituitary","m.inc.d9","MYC","y12.x_female_pituitary_m.inc.d9",6.94608556393528
"1477","female","pituitary","prolong","PALB2","l.s052.pk.r_female_pituitary_prolong",9.04879782466839
"1478","female","pituitary","prolong","PALB2","s.pu.pk_female_pituitary_prolong",8.91626476624118
"1479","female","pituitary",NA,"PALB2","x.y145.r55_female_pituitary_inc.prolong",8.80742366519844
"1480","female","pituitary","extend","PALB2","g17.w108.x_female_pituitary_extend",9.03325836716864
"1481","female","pituitary","extend","PALB2","s089.blk.pk.pu_female_pituitary_extend",8.93588048097071
"1482","female","pituitary",NA,"PALB2","x.o61_female_pituitary_extend.hatch",8.9443340817366
"1483","female","pituitary","m.inc.d3","PALB2","blk.s049.y.g_female_pituitary_m.inc.d3",8.95662353072178
"1484","female","pituitary","m.n2","PALB2","blk0.x_female_pituitary_m.n2",9.00079181609227
"1485","female","pituitary","m.inc.d9","PALB2","blu63.g62_female_pituitary_m.inc.d9",9.05780840151248
"1486","female","pituitary","m.inc.d17","PALB2","d.s112.blk.w_female_pituitary_m.inc.d17",8.81564351555939
"1487","female","pituitary","m.inc.d17","PALB2","g.y.blk.s006_female_pituitary_m.inc.d17",8.94886705746874
"1488","female","pituitary","m.inc.d9","PALB2","g73.x_female_pituitary_m.inc.d9",8.89696164354852
"1489","female","pituitary","m.inc.d17","PALB2","o169.r28.x_female_pituitary_m.inc.d17",8.95933570383089
"1490","female","pituitary","m.inc.d8","PALB2","p.g.blk.s040_female_pituitary_m.inc.d8",8.91061062158863
"1491","female","pituitary","m.inc.d8","PALB2","pk.s055.d.l_female_pituitary_m.inc.d8",10.103057960374
"1492","female","pituitary","m.inc.d17","PALB2","s038.g.d.blk_female_pituitary_m.inc.d17",9.00180182694677
"1493","female","pituitary","m.inc.d3","PALB2","s093.blk.y.d_female_pituitary_m.inc.d3",8.98274870925072
"1494","female","pituitary",NA,"PALB2","s333.y.blk.pk_female_pituitary_m.hatch",8.81861282391338
"1495","female","pituitary","m.n2","PALB2","x.blu96_female_pituitary_m.n2",9.11543234847139
"1496","female","pituitary","m.inc.d3","PALB2","x.r180_female_pituitary_m.inc.d3",9.10138641091927
"1497","female","pituitary","m.inc.d8","PALB2","x.s188_female_pituitary_m.inc.d8",8.97885766166715
"1498","female","pituitary","m.inc.d9","PALB2","y12.x_female_pituitary_m.inc.d9",8.93481965542346
"1499","female","pituitary","prolong","PRL","l.s052.pk.r_female_pituitary_prolong",21.0206948576668
"1500","female","pituitary","prolong","PRL","s.pu.pk_female_pituitary_prolong",20.8637773096072
"1501","female","pituitary",NA,"PRL","x.y145.r55_female_pituitary_inc.prolong",20.8679820943181
"1502","female","pituitary","extend","PRL","g17.w108.x_female_pituitary_extend",20.8802469468083
"1503","female","pituitary","extend","PRL","s089.blk.pk.pu_female_pituitary_extend",20.4141177680444
"1504","female","pituitary",NA,"PRL","x.o61_female_pituitary_extend.hatch",20.222024826069
"1505","female","pituitary","m.inc.d3","PRL","blk.s049.y.g_female_pituitary_m.inc.d3",17.6854073978503
"1506","female","pituitary","m.n2","PRL","blk0.x_female_pituitary_m.n2",20.1869279200506
"1507","female","pituitary","m.inc.d9","PRL","blu63.g62_female_pituitary_m.inc.d9",17.1298751140468
"1508","female","pituitary","m.inc.d17","PRL","d.s112.blk.w_female_pituitary_m.inc.d17",19.8220305235908
"1509","female","pituitary","m.inc.d17","PRL","g.y.blk.s006_female_pituitary_m.inc.d17",19.3099478352584
"1510","female","pituitary","m.inc.d9","PRL","g73.x_female_pituitary_m.inc.d9",17.4448912982207
"1511","female","pituitary","m.inc.d17","PRL","o169.r28.x_female_pituitary_m.inc.d17",20.1281451015351
"1512","female","pituitary","m.inc.d8","PRL","p.g.blk.s040_female_pituitary_m.inc.d8",18.552396036992
"1513","female","pituitary","m.inc.d8","PRL","pk.s055.d.l_female_pituitary_m.inc.d8",18.4424423871589
"1514","female","pituitary","m.inc.d17","PRL","s038.g.d.blk_female_pituitary_m.inc.d17",19.4374483532217
"1515","female","pituitary","m.inc.d3","PRL","s093.blk.y.d_female_pituitary_m.inc.d3",16.8345547335047
"1516","female","pituitary",NA,"PRL","s333.y.blk.pk_female_pituitary_m.hatch",20.1307752316166
"1517","female","pituitary","m.n2","PRL","x.blu96_female_pituitary_m.n2",20.0392469398825
"1518","female","pituitary","m.inc.d3","PRL","x.r180_female_pituitary_m.inc.d3",18.7162305358638
"1519","female","pituitary","m.inc.d8","PRL","x.s188_female_pituitary_m.inc.d8",18.0073391888746
"1520","female","pituitary","m.inc.d9","PRL","y12.x_female_pituitary_m.inc.d9",16.4176722059567
"1521","female","pituitary","prolong","PRLR","l.s052.pk.r_female_pituitary_prolong",7.48416239101713
"1522","female","pituitary","prolong","PRLR","s.pu.pk_female_pituitary_prolong",7.4487701084078
"1523","female","pituitary",NA,"PRLR","x.y145.r55_female_pituitary_inc.prolong",7.59712634607434
"1524","female","pituitary","extend","PRLR","g17.w108.x_female_pituitary_extend",7.762567737145
"1525","female","pituitary","extend","PRLR","s089.blk.pk.pu_female_pituitary_extend",7.55359208095293
"1526","female","pituitary",NA,"PRLR","x.o61_female_pituitary_extend.hatch",7.77112588713862
"1527","female","pituitary","m.inc.d3","PRLR","blk.s049.y.g_female_pituitary_m.inc.d3",7.77815505380471
"1528","female","pituitary","m.n2","PRLR","blk0.x_female_pituitary_m.n2",7.68937365992464
"1529","female","pituitary","m.inc.d9","PRLR","blu63.g62_female_pituitary_m.inc.d9",7.76457093550453
"1530","female","pituitary","m.inc.d17","PRLR","d.s112.blk.w_female_pituitary_m.inc.d17",7.76794793201796
"1531","female","pituitary","m.inc.d17","PRLR","g.y.blk.s006_female_pituitary_m.inc.d17",7.58085173078544
"1532","female","pituitary","m.inc.d9","PRLR","g73.x_female_pituitary_m.inc.d9",7.61429755849689
"1533","female","pituitary","m.inc.d17","PRLR","o169.r28.x_female_pituitary_m.inc.d17",7.54858868336698
"1534","female","pituitary","m.inc.d8","PRLR","p.g.blk.s040_female_pituitary_m.inc.d8",7.71313174234364
"1535","female","pituitary","m.inc.d8","PRLR","pk.s055.d.l_female_pituitary_m.inc.d8",7.72014645498847
"1536","female","pituitary","m.inc.d17","PRLR","s038.g.d.blk_female_pituitary_m.inc.d17",7.77801615886997
"1537","female","pituitary","m.inc.d3","PRLR","s093.blk.y.d_female_pituitary_m.inc.d3",7.78353701383868
"1538","female","pituitary",NA,"PRLR","s333.y.blk.pk_female_pituitary_m.hatch",7.75179589038463
"1539","female","pituitary","m.n2","PRLR","x.blu96_female_pituitary_m.n2",7.19739514795188
"1540","female","pituitary","m.inc.d3","PRLR","x.r180_female_pituitary_m.inc.d3",7.62960635242102
"1541","female","pituitary","m.inc.d8","PRLR","x.s188_female_pituitary_m.inc.d8",7.68531112614782
"1542","female","pituitary","m.inc.d9","PRLR","y12.x_female_pituitary_m.inc.d9",7.70248781040396
"1543","male","gonad",NA,"AVPR1B","g38.x_male_gonad_inc.prolong",4.84776045034534
"1544","male","gonad","prolong","AVPR1B","pk.s.d.g_male_gonad_prolong",5.02688724351022
"1545","male","gonad","prolong","AVPR1B","x.blu57_male_gonad_prolong",5.23712989118131
"1546","male","gonad","extend","AVPR1B","g3.g119.w20_male_gonad_extend",5.03289513269244
"1547","male","gonad","extend","AVPR1B","r.s057.g.pk_male_gonad_extend",4.84776045034534
"1548","male","gonad","extend","AVPR1B","x.blu69_male_gonad_extend",4.84776045034534
"1549","male","gonad",NA,"AVPR1B","blu10.w26.x_male_gonad_m.hatch",4.84776045034534
"1550","male","gonad","m.inc.d17","AVPR1B","g.o.y.s037_male_gonad_m.inc.d17",5.17414141144327
"1551","male","gonad","m.inc.d8","AVPR1B","g.s179.o.pk_male_gonad_m.inc.d8",4.84776045034534
"1552","male","gonad",NA,"AVPR1B","g34.x_male_gonad_m.hatch.NYNO",5.26039850792437
"1553","male","gonad","m.inc.d9","AVPR1B","o.d.s009_male_gonad_m.inc.d9",4.84776045034534
"1554","male","gonad","m.inc.d17","AVPR1B","o59.blu64_male_gonad_m.inc.d17",5.05247425756733
"1555","male","gonad","m.inc.d9","AVPR1B","r196.x_male_gonad_m.inc.d9",4.84776045034534
"1556","male","gonad","m.inc.d9","AVPR1B","r85.g39_male_gonad_m.inc.d9.NYNO",5.27680730961892
"1557","male","gonad","m.inc.d17","AVPR1B","s064.g.blk.pu_male_gonad_m.inc.d17",5.11302276850087
"1558","male","gonad",NA,"AVPR1B","s090.blk.pk.w_male_gonad_m.hatch",4.84776045034534
"1559","male","gonad","m.inc.d3","AVPR1B","s175.blk.pu.pk_male_gonad_m.inc.d3",5.08354456789067
"1560","male","gonad","m.inc.d3","AVPR1B","x.g5.w79_male_gonad_m.inc.d3",4.84776045034534
"1561","male","gonad",NA,"AVPR1B","x.o4_male_gonad_m.hatch",4.84776045034534
"1562","male","gonad","m.inc.d8","AVPR1B","x.y51_male_gonad_m.inc.d8",4.84776045034534
"1563","male","gonad","m.inc.d3","AVPR1B","y18.x_male_gonad_m.inc.d3",5.18580989274946
"1564","male","gonad","m.inc.d9","AVPR1B","y63.x_male_gonad_m.inc.d9",5.2033982280414
"1565","male","gonad",NA,"BRCA1","g38.x_male_gonad_inc.prolong",10.1260836667744
"1566","male","gonad","prolong","BRCA1","pk.s.d.g_male_gonad_prolong",10.0254230466661
"1567","male","gonad","prolong","BRCA1","x.blu57_male_gonad_prolong",9.51933290737879
"1568","male","gonad","extend","BRCA1","g3.g119.w20_male_gonad_extend",9.58640087968417
"1569","male","gonad","extend","BRCA1","r.s057.g.pk_male_gonad_extend",9.78707828714323
"1570","male","gonad","extend","BRCA1","x.blu69_male_gonad_extend",9.77887582728202
"1571","male","gonad",NA,"BRCA1","blu10.w26.x_male_gonad_m.hatch",9.417056619477
"1572","male","gonad","m.inc.d17","BRCA1","g.o.y.s037_male_gonad_m.inc.d17",9.67082192391151
"1573","male","gonad","m.inc.d8","BRCA1","g.s179.o.pk_male_gonad_m.inc.d8",9.34562770217004
"1574","male","gonad",NA,"BRCA1","g34.x_male_gonad_m.hatch.NYNO",9.74662931255603
"1575","male","gonad","m.inc.d9","BRCA1","o.d.s009_male_gonad_m.inc.d9",9.80074536061948
"1576","male","gonad","m.inc.d17","BRCA1","o59.blu64_male_gonad_m.inc.d17",9.61939278423089
"1577","male","gonad","m.inc.d9","BRCA1","r196.x_male_gonad_m.inc.d9",9.70246480484324
"1578","male","gonad","m.inc.d9","BRCA1","r85.g39_male_gonad_m.inc.d9.NYNO",9.84346916763671
"1579","male","gonad","m.inc.d17","BRCA1","s064.g.blk.pu_male_gonad_m.inc.d17",9.88502447050211
"1580","male","gonad",NA,"BRCA1","s090.blk.pk.w_male_gonad_m.hatch",9.52753937286056
"1581","male","gonad","m.inc.d3","BRCA1","s175.blk.pu.pk_male_gonad_m.inc.d3",9.5733187131111
"1582","male","gonad","m.inc.d3","BRCA1","x.g5.w79_male_gonad_m.inc.d3",9.44188718787651
"1583","male","gonad",NA,"BRCA1","x.o4_male_gonad_m.hatch",9.72200852691099
"1584","male","gonad","m.inc.d8","BRCA1","x.y51_male_gonad_m.inc.d8",10.0037489180209
"1585","male","gonad","m.inc.d3","BRCA1","y18.x_male_gonad_m.inc.d3",9.7251415442517
"1586","male","gonad","m.inc.d9","BRCA1","y63.x_male_gonad_m.inc.d9",9.60285072433252
"1587","male","gonad",NA,"MYC","g38.x_male_gonad_inc.prolong",5.30170297814082
"1588","male","gonad","prolong","MYC","pk.s.d.g_male_gonad_prolong",8.88903630454893
"1589","male","gonad","prolong","MYC","x.blu57_male_gonad_prolong",5.4606584211928
"1590","male","gonad","extend","MYC","g3.g119.w20_male_gonad_extend",5.62434950695446
"1591","male","gonad","extend","MYC","r.s057.g.pk_male_gonad_extend",5.96440411562077
"1592","male","gonad","extend","MYC","x.blu69_male_gonad_extend",5.27786611160579
"1593","male","gonad",NA,"MYC","blu10.w26.x_male_gonad_m.hatch",5.83346863520026
"1594","male","gonad","m.inc.d17","MYC","g.o.y.s037_male_gonad_m.inc.d17",5.57151438306872
"1595","male","gonad","m.inc.d8","MYC","g.s179.o.pk_male_gonad_m.inc.d8",5.50134149777472
"1596","male","gonad",NA,"MYC","g34.x_male_gonad_m.hatch.NYNO",5.59531052126182
"1597","male","gonad","m.inc.d9","MYC","o.d.s009_male_gonad_m.inc.d9",5.21758839892004
"1598","male","gonad","m.inc.d17","MYC","o59.blu64_male_gonad_m.inc.d17",5.60562799835466
"1599","male","gonad","m.inc.d9","MYC","r196.x_male_gonad_m.inc.d9",5.55817667745194
"1600","male","gonad","m.inc.d9","MYC","r85.g39_male_gonad_m.inc.d9.NYNO",5.88039819569517
"1601","male","gonad","m.inc.d17","MYC","s064.g.blk.pu_male_gonad_m.inc.d17",5.56774027406837
"1602","male","gonad",NA,"MYC","s090.blk.pk.w_male_gonad_m.hatch",5.62790541740989
"1603","male","gonad","m.inc.d3","MYC","s175.blk.pu.pk_male_gonad_m.inc.d3",5.62133789477824
"1604","male","gonad","m.inc.d3","MYC","x.g5.w79_male_gonad_m.inc.d3",5.76532162107932
"1605","male","gonad",NA,"MYC","x.o4_male_gonad_m.hatch",5.48272408259716
"1606","male","gonad","m.inc.d8","MYC","x.y51_male_gonad_m.inc.d8",5.59706963422077
"1607","male","gonad","m.inc.d3","MYC","y18.x_male_gonad_m.inc.d3",5.7749645586442
"1608","male","gonad","m.inc.d9","MYC","y63.x_male_gonad_m.inc.d9",6.04793883096674
"1609","male","gonad",NA,"PALB2","g38.x_male_gonad_inc.prolong",9.27193782950698
"1610","male","gonad","prolong","PALB2","pk.s.d.g_male_gonad_prolong",8.92787464471573
"1611","male","gonad","prolong","PALB2","x.blu57_male_gonad_prolong",9.37293507951367
"1612","male","gonad","extend","PALB2","g3.g119.w20_male_gonad_extend",9.43998969294657
"1613","male","gonad","extend","PALB2","r.s057.g.pk_male_gonad_extend",9.37859643520351
"1614","male","gonad","extend","PALB2","x.blu69_male_gonad_extend",9.3669915872556
"1615","male","gonad",NA,"PALB2","blu10.w26.x_male_gonad_m.hatch",9.28478177550375
"1616","male","gonad","m.inc.d17","PALB2","g.o.y.s037_male_gonad_m.inc.d17",9.57034672376684
"1617","male","gonad","m.inc.d8","PALB2","g.s179.o.pk_male_gonad_m.inc.d8",9.38700440069833
"1618","male","gonad",NA,"PALB2","g34.x_male_gonad_m.hatch.NYNO",9.3910937218561
"1619","male","gonad","m.inc.d9","PALB2","o.d.s009_male_gonad_m.inc.d9",9.40218984607976
"1620","male","gonad","m.inc.d17","PALB2","o59.blu64_male_gonad_m.inc.d17",9.50856535523127
"1621","male","gonad","m.inc.d9","PALB2","r196.x_male_gonad_m.inc.d9",9.18122026331572
"1622","male","gonad","m.inc.d9","PALB2","r85.g39_male_gonad_m.inc.d9.NYNO",9.49882328060402
"1623","male","gonad","m.inc.d17","PALB2","s064.g.blk.pu_male_gonad_m.inc.d17",9.36124129249644
"1624","male","gonad",NA,"PALB2","s090.blk.pk.w_male_gonad_m.hatch",8.96648896476354
"1625","male","gonad","m.inc.d3","PALB2","s175.blk.pu.pk_male_gonad_m.inc.d3",9.54973663969151
"1626","male","gonad","m.inc.d3","PALB2","x.g5.w79_male_gonad_m.inc.d3",9.71121027121435
"1627","male","gonad",NA,"PALB2","x.o4_male_gonad_m.hatch",9.28990712909807
"1628","male","gonad","m.inc.d8","PALB2","x.y51_male_gonad_m.inc.d8",9.35536873392024
"1629","male","gonad","m.inc.d3","PALB2","y18.x_male_gonad_m.inc.d3",9.55486052024828
"1630","male","gonad","m.inc.d9","PALB2","y63.x_male_gonad_m.inc.d9",9.58641994765376
"1631","male","gonad",NA,"PRL","g38.x_male_gonad_inc.prolong",10.0459142429586
"1632","male","gonad","prolong","PRL","pk.s.d.g_male_gonad_prolong",9.86606493366488
"1633","male","gonad","prolong","PRL","x.blu57_male_gonad_prolong",10.5632952654862
"1634","male","gonad","extend","PRL","g3.g119.w20_male_gonad_extend",10.8257354051015
"1635","male","gonad","extend","PRL","r.s057.g.pk_male_gonad_extend",10.5219002333015
"1636","male","gonad","extend","PRL","x.blu69_male_gonad_extend",10.6556136087701
"1637","male","gonad",NA,"PRL","blu10.w26.x_male_gonad_m.hatch",10.8005782465487
"1638","male","gonad","m.inc.d17","PRL","g.o.y.s037_male_gonad_m.inc.d17",10.9315477182548
"1639","male","gonad","m.inc.d8","PRL","g.s179.o.pk_male_gonad_m.inc.d8",9.86122769027762
"1640","male","gonad",NA,"PRL","g34.x_male_gonad_m.hatch.NYNO",10.6890425579113
"1641","male","gonad","m.inc.d9","PRL","o.d.s009_male_gonad_m.inc.d9",9.95541310834028
"1642","male","gonad","m.inc.d17","PRL","o59.blu64_male_gonad_m.inc.d17",10.3664432473115
"1643","male","gonad","m.inc.d9","PRL","r196.x_male_gonad_m.inc.d9",9.96379570588997
"1644","male","gonad","m.inc.d9","PRL","r85.g39_male_gonad_m.inc.d9.NYNO",10.1323833732836
"1645","male","gonad","m.inc.d17","PRL","s064.g.blk.pu_male_gonad_m.inc.d17",10.7155528641297
"1646","male","gonad",NA,"PRL","s090.blk.pk.w_male_gonad_m.hatch",10.4856300672487
"1647","male","gonad","m.inc.d3","PRL","s175.blk.pu.pk_male_gonad_m.inc.d3",10.6886240145553
"1648","male","gonad","m.inc.d3","PRL","x.g5.w79_male_gonad_m.inc.d3",9.68091195197646
"1649","male","gonad",NA,"PRL","x.o4_male_gonad_m.hatch",10.4545786148432
"1650","male","gonad","m.inc.d8","PRL","x.y51_male_gonad_m.inc.d8",10.6119126385113
"1651","male","gonad","m.inc.d3","PRL","y18.x_male_gonad_m.inc.d3",10.3338499539947
"1652","male","gonad","m.inc.d9","PRL","y63.x_male_gonad_m.inc.d9",10.0488325118527
"1653","male","gonad",NA,"PRLR","g38.x_male_gonad_inc.prolong",7.04202180640274
"1654","male","gonad","prolong","PRLR","pk.s.d.g_male_gonad_prolong",5.7301515547728
"1655","male","gonad","prolong","PRLR","x.blu57_male_gonad_prolong",6.87004985106816
"1656","male","gonad","extend","PRLR","g3.g119.w20_male_gonad_extend",6.95454642965403
"1657","male","gonad","extend","PRLR","r.s057.g.pk_male_gonad_extend",7.05904542581855
"1658","male","gonad","extend","PRLR","x.blu69_male_gonad_extend",7.20976227533229
"1659","male","gonad",NA,"PRLR","blu10.w26.x_male_gonad_m.hatch",6.95266191358587
"1660","male","gonad","m.inc.d17","PRLR","g.o.y.s037_male_gonad_m.inc.d17",7.14224281729893
"1661","male","gonad","m.inc.d8","PRLR","g.s179.o.pk_male_gonad_m.inc.d8",6.60210949054428
"1662","male","gonad",NA,"PRLR","g34.x_male_gonad_m.hatch.NYNO",6.83767283298308
"1663","male","gonad","m.inc.d9","PRLR","o.d.s009_male_gonad_m.inc.d9",6.89631759628239
"1664","male","gonad","m.inc.d17","PRLR","o59.blu64_male_gonad_m.inc.d17",7.25956627530002
"1665","male","gonad","m.inc.d9","PRLR","r196.x_male_gonad_m.inc.d9",7.31516586953123
"1666","male","gonad","m.inc.d9","PRLR","r85.g39_male_gonad_m.inc.d9.NYNO",7.11735636847692
"1667","male","gonad","m.inc.d17","PRLR","s064.g.blk.pu_male_gonad_m.inc.d17",7.26419166626068
"1668","male","gonad",NA,"PRLR","s090.blk.pk.w_male_gonad_m.hatch",6.9303637702644
"1669","male","gonad","m.inc.d3","PRLR","s175.blk.pu.pk_male_gonad_m.inc.d3",6.92712514800355
"1670","male","gonad","m.inc.d3","PRLR","x.g5.w79_male_gonad_m.inc.d3",6.48950037116358
"1671","male","gonad",NA,"PRLR","x.o4_male_gonad_m.hatch",7.14948421394705
"1672","male","gonad","m.inc.d8","PRLR","x.y51_male_gonad_m.inc.d8",7.10327803118933
"1673","male","gonad","m.inc.d3","PRLR","y18.x_male_gonad_m.inc.d3",7.0063935456027
"1674","male","gonad","m.inc.d9","PRLR","y63.x_male_gonad_m.inc.d9",7.25166432361901
"1675","male","hypothalamus",NA,"AVPR1B","g38.x_male_hypothalamus_inc.prolong",5.56397518708701
"1676","male","hypothalamus","prolong","AVPR1B","pk.s.d.g_male_hypothalamus_prolong",5.81292004823097
"1677","male","hypothalamus","prolong","AVPR1B","x.blu57_male_hypothalamus_prolong",5.85738740653936
"1678","male","hypothalamus","extend","AVPR1B","g3.g119.w20_male_hypothalamus_extend",5.82063068018307
"1679","male","hypothalamus","extend","AVPR1B","r.s057.g.pk_male_hypothalamus_extend",5.56397518708701
"1680","male","hypothalamus","extend","AVPR1B","x.blu69_male_hypothalamus_extend",5.56397518708701
"1681","male","hypothalamus","m.inc.d3","AVPR1B","blk5.x_male_hypothalamus_m.inc.d3",5.56397518708701
"1682","male","hypothalamus","m.inc.d3","AVPR1B","g.blk.s041.r_male_hypothalamus_m.inc.d3",5.74275843627171
"1683","male","hypothalamus","m.inc.d8","AVPR1B","g.s111.r.blk_male_hypothalamus_m.inc.d8",5.56397518708701
"1684","male","hypothalamus","m.inc.d17","AVPR1B","g32.blu79_male_hypothalamus_m.inc.d17",5.93177556821022
"1685","male","hypothalamus","m.inc.d9","AVPR1B","l.s280.g.blk_male_hypothalamus_m.inc.d9",5.85977759437945
"1686","male","hypothalamus","m.n2","AVPR1B","o3.x_male_hypothalamus_m.n2",5.56397518708701
"1687","male","hypothalamus",NA,"AVPR1B","pu.s.o.r_male_hypothalamus_m.hatch",5.83111037425983
"1688","male","hypothalamus","m.inc.d8","AVPR1B","r4.x_male_hypothalamus_m.inc.d8",5.56397518708701
"1689","male","hypothalamus","m.inc.d8","AVPR1B","s044.blk.d.r_male_hypothalamus_m.inc.d8",5.56397518708701
"1690","male","hypothalamus","m.inc.d8","AVPR1B","s067.o.l.y_male_hypothalamus_m.inc.d8",5.86462154950302
"1691","male","hypothalamus","m.inc.d17","AVPR1B","s096.g.blk.pk_male_hypothalamus_m.inc.d17",5.56397518708701
"1692","male","hypothalamus","m.n2","AVPR1B","x.blk23_male_hypothalamus_m.n2",5.56397518708701
"1693","male","hypothalamus","m.inc.d9","AVPR1B","x.o117_male_hypothalamus_m.inc.d9",5.56397518708701
"1694","male","hypothalamus","m.inc.d17","AVPR1B","x.r10.w18_male_hypothalamus_m.inc.d17",5.56397518708701
"1695","male","hypothalamus","m.inc.d9","AVPR1B","y.w.blk_male_hypothalamus_m.inc.d9",5.56397518708701
"1696","male","hypothalamus","m.inc.d17","AVPR1B","y4.x_male_hypothalamus_m.inc.d17",5.56397518708701
"1697","male","hypothalamus",NA,"BRCA1","g38.x_male_hypothalamus_inc.prolong",7.32745729785725
"1698","male","hypothalamus","prolong","BRCA1","pk.s.d.g_male_hypothalamus_prolong",7.03581402384486
"1699","male","hypothalamus","prolong","BRCA1","x.blu57_male_hypothalamus_prolong",6.69216501215114
"1700","male","hypothalamus","extend","BRCA1","g3.g119.w20_male_hypothalamus_extend",7.11375076064112
"1701","male","hypothalamus","extend","BRCA1","r.s057.g.pk_male_hypothalamus_extend",7.06277498360955
"1702","male","hypothalamus","extend","BRCA1","x.blu69_male_hypothalamus_extend",6.90183635285965
"1703","male","hypothalamus","m.inc.d3","BRCA1","blk5.x_male_hypothalamus_m.inc.d3",6.69798353678862
"1704","male","hypothalamus","m.inc.d3","BRCA1","g.blk.s041.r_male_hypothalamus_m.inc.d3",6.98149154496201
"1705","male","hypothalamus","m.inc.d8","BRCA1","g.s111.r.blk_male_hypothalamus_m.inc.d8",7.01653506603448
"1706","male","hypothalamus","m.inc.d17","BRCA1","g32.blu79_male_hypothalamus_m.inc.d17",6.80308700958975
"1707","male","hypothalamus","m.inc.d9","BRCA1","l.s280.g.blk_male_hypothalamus_m.inc.d9",7.07981840508389
"1708","male","hypothalamus","m.n2","BRCA1","o3.x_male_hypothalamus_m.n2",7.0158300001413
"1709","male","hypothalamus",NA,"BRCA1","pu.s.o.r_male_hypothalamus_m.hatch",6.89354912498792
"1710","male","hypothalamus","m.inc.d8","BRCA1","r4.x_male_hypothalamus_m.inc.d8",6.9641385395257
"1711","male","hypothalamus","m.inc.d8","BRCA1","s044.blk.d.r_male_hypothalamus_m.inc.d8",6.73666905900216
"1712","male","hypothalamus","m.inc.d8","BRCA1","s067.o.l.y_male_hypothalamus_m.inc.d8",6.92558350767467
"1713","male","hypothalamus","m.inc.d17","BRCA1","s096.g.blk.pk_male_hypothalamus_m.inc.d17",6.6962405509064
"1714","male","hypothalamus","m.n2","BRCA1","x.blk23_male_hypothalamus_m.n2",7.1967584103524
"1715","male","hypothalamus","m.inc.d9","BRCA1","x.o117_male_hypothalamus_m.inc.d9",7.08735203969536
"1716","male","hypothalamus","m.inc.d17","BRCA1","x.r10.w18_male_hypothalamus_m.inc.d17",7.14497864889257
"1717","male","hypothalamus","m.inc.d9","BRCA1","y.w.blk_male_hypothalamus_m.inc.d9",7.0505749317631
"1718","male","hypothalamus","m.inc.d17","BRCA1","y4.x_male_hypothalamus_m.inc.d17",7.11467263132462
"1719","male","hypothalamus",NA,"MYC","g38.x_male_hypothalamus_inc.prolong",7.02615355617301
"1720","male","hypothalamus","prolong","MYC","pk.s.d.g_male_hypothalamus_prolong",6.98093730851542
"1721","male","hypothalamus","prolong","MYC","x.blu57_male_hypothalamus_prolong",7.2117779726977
"1722","male","hypothalamus","extend","MYC","g3.g119.w20_male_hypothalamus_extend",6.92100599638956
"1723","male","hypothalamus","extend","MYC","r.s057.g.pk_male_hypothalamus_extend",7.07522494354395
"1724","male","hypothalamus","extend","MYC","x.blu69_male_hypothalamus_extend",6.70351607465134
"1725","male","hypothalamus","m.inc.d3","MYC","blk5.x_male_hypothalamus_m.inc.d3",6.88190851975309
"1726","male","hypothalamus","m.inc.d3","MYC","g.blk.s041.r_male_hypothalamus_m.inc.d3",6.7799456800334
"1727","male","hypothalamus","m.inc.d8","MYC","g.s111.r.blk_male_hypothalamus_m.inc.d8",7.04065445257378
"1728","male","hypothalamus","m.inc.d17","MYC","g32.blu79_male_hypothalamus_m.inc.d17",6.87359248083887
"1729","male","hypothalamus","m.inc.d9","MYC","l.s280.g.blk_male_hypothalamus_m.inc.d9",6.94231764377895
"1730","male","hypothalamus","m.n2","MYC","o3.x_male_hypothalamus_m.n2",6.89198799184419
"1731","male","hypothalamus",NA,"MYC","pu.s.o.r_male_hypothalamus_m.hatch",7.04627569012933
